Gene_name	interaction_scores	phylogenetic_scores	motif_score	pa_score	single_cell_score	ciliacarta	total_score_sums	is.ciliary
DHFR	0.627339751570982	0	0	0	0	-3.93850811425626	0.627339751570982	0
DLAT	0.596056749610857	0	0	0	0.0943374178869863	-4.52529912811757	0.690394167497843	0
DOLK	0.267940694713534	0	0	0	0	-7.30792778552683	0.267940694713534	0
DOLPP1	0.434888064174108	0	0	0	0	-7.30792778552683	0.434888064174108	0
DPAGT1	0.415353523106628	0	0	0.2	0.098323016572978	-2.7754171165484	0.713676539679606	0
DPM2	0.400656215467747	0	0	0	0	-7.30792778552683	0.400656215467747	0
DPM3	0.36168619380863	0	0	0	0.171989776298056	-4.23542440474783	0.533675970106686	0
EBP	0.36843061805765	0	0	0	0	-4.91273196809907	0.36843061805765	0
ECI1	0.464697170582659	0	0	0	0.103517691727316	-4.23542440474783	0.568214862309975	0
EDEM3	0.383962635943517	0	0	0	0.0543522160257853	-6.28824110319128	0.438314851969302	0
ELANE	0.501374584001142	0	0	0	0	-8.77644957451316	0.501374584001142	0
ELOVL5	0.48964336097843	0	0	0	0.0966530089132384	-4.91273196809907	0.586296369891668	0
ELOVL6	0	0	0	0	0	-7.30792778552683	0	0
ETFA	0.565223824015711	0	0	0	0	-6.28824110319128	0.565223824015711	0
ETFB	0.502528647454872	0	0	0	0	-6.30443034129061	0.502528647454872	0
ETFDH	0.276265313628369	0	0	0	0	-4.69654438512268	0.276265313628369	0
FDPS	0.51534379953821	0	0	0	0	-3.69304694088645	0.51534379953821	0
FECH	0.287621162336568	0	0	0	0	-3.69304694088645	0.287621162336568	0
FLAD1	0.359645661288684	0	0	0	0.0721049141577728	-4.54780900551154	0.431750575446457	0
FMOD	0.439475647051769	0	0	0	0	-7.2917385474275	0.439475647051769	0
FPGS	0.455239804291966	0	0	0.2	0	-7.2917385474275	0.655239804291966	0
FSHB	0	0	0	0	0	-7.2917385474275	0	0
GABRA2	0	0	0	0	0	-7.2917385474275	0	0
GABRA5	0	0	0	0	0	-7.2917385474275	0	0
GABRB1	0.457116763800055	0	0	0	0	-4.88285922761744	0.457116763800055	0
GABRB3	0.399376004775898	0	0	0	0	-2.15511892380081	0.399376004775898	0
GABRG2	0.396969723167816	0	0	0	0	-2.13892968570148	0.396969723167816	0
GABRR1	0	0	0	0	0	-8.77644957451316	0	0
GALNT1	0.520343542292076	0	0	0	0.114552661339099	-3.87936178338122	0.634896203631175	0
GALNT5	0	0	0	0	0	-6.28824110319128	0	0
GALNT6	0	0	0	0.2	0.13194089512422	-7.2917385474275	0.33194089512422	0
GALNT9	0.434888064174108	0	0	0	0	-8.38901673453166	0.434888064174108	0
GALNT10	0.493811301432895	0	0	0	0	-7.30792778552683	0.493811301432895	0
GALNT12	0.3118928979664	0	0.29000223635399	0.2	0	-4.92581632039316	0.80189513432039	0
GALNT14	0	0	0	0	0	-6.3675702547031	0	0
GALNT15	0	0	0	0	0	-8.77644957451316	0	0
GALNT16	0	0	0	0.2	0	-3.50735009252524	0.2	0
GALNT17	0	0	0	0	0	-5.23892184898406	0	0
GALNTL5	0	0	0	0	0	-8.77644957451316	0	0
GALNTL6	0.601787336384272	0	0	0	0	-6.3675702547031	0.601787336384272	0
GBA	0.394681244446503	0	0	0	0.248053691104531	-6.28824110319128	0.642734935551034	0
GBA3	0.617561429116348	0	0	0	0	-5.5287965723538	0.617561429116348	0
GCLM	0.529711646052851	0	0.29000223635399	0	0.414286143079587	-4.54780900551154	1.23400002548643	0
GCNT1	0.346987049223875	0	0	0	0.277172805443159	-7.2917385474275	0.624159854667034	0
GCNT4	0	0	0	0	0	-7.2917385474275	0	0
GFPT2	0	0	0	0	0	-6.65281822534479	0	0
GLB1	0.703486152397895	0	0	0.2	0	-6.28824110319128	0.903486152397895	0
GLRA1	0.511253244124652	0	0	0	0.242605599465844	-8.77644957451316	0.753858843590496	0
GLRA3	0.537619115604139	0	0	0	0	-7.2917385474275	0.537619115604139	0
GLRB	0.342349937613476	0	0	0	0	-3.99122943617505	0.342349937613476	0
GLS	0.556689564958568	0	0.29000223635399	0	0	-3.69304694088645	0.846691801312558	0
GLS2	0.386723773079652	0	0	0	0	-4.4027499968871	0.386723773079652	0
GLUD1	0.579864520701219	0	0	0	0	-4.18079899212224	0.579864520701219	0
GMPPB	0.340515024033101	0	0	0	0.120689685027965	-5.9162294123353	0.461204709061066	0
GNPNAT1	0.299916584080751	0	0	0.2	0	-8.77644957451316	0.499916584080751	0
GNS	0.234791535999606	0	0	0.2	0.104324288524321	-7.2917385474275	0.539115824523927	0
GOT1	0.419019117564988	0	0	0	0	-1.58560482981741	0.419019117564988	0
GOT2	0.495420746760179	0	0	0.2	0	-2.7891006189307	0.695420746760179	0
GPAA1	0.352057285428196	0	0	0.1	0	-5.91699750130911	0.452057285428196	0
GPHN	0.679874190854908	0	0.488415387211295	0	0	-3.69304694088645	1.1682895780662	0
GPT2	0	0	0	0	0	-5.16810719825913	0	0
GSTO2	0	0	0	0	0.139612174735303	-5.23892184898406	0.139612174735303	0
GUSB	0.539776147480865	0	0	0	0	-7.30792778552683	0.539776147480865	0
HAAO	0	0	0	0.6	0	-6.71914756758204	0.6	0
HADH	0.427393046283108	0	0	0	0.442642816524157	-4.4991378856899	0.870035862807265	0
HADHB	0.560483450562522	0	0	0	0	-6.28824110319128	0.560483450562522	0
HAS3	0	0	0	0	0	-7.2917385474275	0	0
HEXA	0.46606248999737	0	0	0.2	0	-4.54780900551154	0.66606248999737	0
HMGA1	0.543092362107246	0	0	0	0	-8.77644957451316	0.543092362107246	0
HMGCR	0.546066253437153	0	0	0	0	-5.50263532992612	0.546066253437153	0
HMMR	0.785802182235578	0	0	0.1	0	-3.89555102148055	0.885802182235578	0
HMOX2	0.610423647255397	0	0	0	0	-4.69654438512268	0.610423647255397	0
HSD17B10	0.598374799965103	0	0	0	0	-6.28824110319128	0.598374799965103	0
HSD17B12	0.597647397497576	0	0	0	0.0874474733799388	-2.31753780579424	0.685094870877515	0
HYAL1	0.349559622983443	0	0	0	0	-8.38901673453166	0.349559622983443	0
IDH1	0.593949586763842	0	0	0	0	-4.69654438512268	0.593949586763842	0
IDH2	0.505527812229591	0	0	0	0.514807946142142	-3.89555102148055	1.02033575837173	0
IDH3G	0.51752003804795	0	0	0	0	-6.30443034129061	0.51752003804795	0
IDI1	0.508436158578086	0	0	0	0	-1.75520834377393	0.508436158578086	0
IDI2	0.457028256252972	0	0	0	0	-8.77644957451316	0.457028256252972	0
IFNA1	0.357670560635283	0	0	0	0	-8.77644957451316	0.357670560635283	0
IFNA5	0	0	0	0	0	-7.2917385474275	0	0
IFNA10	0.495848975903092	0	0	0	0	-8.77644957451316	0.495848975903092	0
IFNA16	0.495848975903092	0	0	0	0	-7.2917385474275	0.495848975903092	0
IFNA21	0	0	0	0	0	-8.77644957451316	0	0
IFNAR1	0.246165059737822	0	0	0	0.0813104496910724	-7.30792778552683	0.327475509428894	0
IFNB1	0	0	0	0	0	-8.77644957451316	0	0
INHBB	0	0	0	0	0.479092868878303	-1.5372510324755	0.479092868878303	0
INHBE	0.418863262573802	0	0	0	0	-7.2917385474275	0.418863262573802	0
IRAK1	0.580505625937354	0	0	0	0	-6.28824110319128	0.580505625937354	0
IRAK4	0	0	0	0	0	-8.77644957451316	0	0
IRF7	0.627445169382596	0	0	0	0	-7.77295213027693	0.627445169382596	0
IYD	0.528740326001356	0	0	0	0	-8.77644957451316	0.528740326001356	0
KCNK1	0	0	0	0	0.178826259501971	-7.2917385474275	0.178826259501971	0
KCNK3	0	0	0	0	0	-8.77644957451316	0	0
KCNK7	0	0	0	0	0	-7.2917385474275	0	0
KCNK10	0	0	0	0	0	-7.2917385474275	0	0
KCNK13	0	0	0	0	0	-8.77644957451316	0	0
KCNK18	0	0	0	0	0.388199816526286	-6.38310584313376	0.388199816526286	0
KERA	0	0	0	0	0	-7.2917385474275	0	0
KLKB1	0.395738325130426	0	0	0	0	-7.30792778552683	0.395738325130426	0
KMO	0.570443530772358	0	0	0	0	-5.18835577015225	0.570443530772358	0
LCK	0.691761894432786	0	0	0	0	-7.77295213027693	0.691761894432786	0
LCT	0	0	0	0	0	-7.2917385474275	0	0
LDHA	0.640856998149203	0	0	0	0	-5.17775796797211	0.640856998149203	0
LHB	0	0	0	0	0	-7.2917385474275	0	0
LSM1	0.469076327831456	0	0	0	0.139954193680951	-7.2917385474275	0.609030521512407	0
LSM2	0.593928571552183	0	0	0	0	-4.54780900551154	0.593928571552183	0
LSM3	0.424264031984004	0	0	0	0.142169267938998	-5.18429643635846	0.566433299923002	0
LSM4	0.463569153446137	0	0	0	0.025054399209797	-3.79259806316693	0.488623552655934	0
LSM5	0.511497644335778	0	0	0	0.382663606490809	-3.55030718530095	0.894161250826587	0
LSM6	0.528114528067554	0	0	0	0.0654564718281676	-3.87936178338122	0.593570999895722	0
LYVE1	0	0	0	0	0	-7.2917385474275	0	0
MAN1B1	0.325844526716945	0	0	0.2	0.075936679480841	0.091341514015819	0.601781206197786	0
MAN2A1	0.57910372897091	0	0	0	0	-8.77644957451316	0.57910372897091	0
MAT1A	0.285598057930126	0	0	0	0	-3.11529049981569	0.285598057930126	0
MAT2A	0.53857263636993	0	0	0	0	-4.54943544806953	0.53857263636993	0
MBL2	0.268626424825608	0	0	0	0	-8.77644957451316	0.268626424825608	0
MCCC2	0.538176475301481	0	0	0	0.0854017988169833	-4.91273196809907	0.623578274118464	0
MGAT1	0.527952286745211	0	0	0	0	-8.77644957451316	0.527952286745211	0
MGAT2	0.375422427318271	0	0	0	0.0874474733799388	-7.2917385474275	0.46286990069821	0
MGAT3	0	0	0	0	0	-7.2917385474275	0	0
MGAT4C	0	0	0	0.2	0	-7.2917385474275	0.2	0
MMP1	0.433321147286344	0	0	0	0	-8.77644957451316	0.433321147286344	0
MMP9	0.494456775107464	0	0	0	0	-8.77644957451316	0.494456775107464	0
MMP10	0	0	0	0	0	-7.2917385474275	0	0
MMP13	0	0	0	0	0	-8.38901673453166	0	0
MMP14	0.506694773392943	0	0	0.2	0	-8.77644957451316	0.706694773392943	0
MMP25	0.384989824113175	0	0	0.4	0	-7.29983316647716	0.784989824113175	0
MMUT	0.476625939768792	0	0	0	0.0756848446429449	-3.32103525003047	0.552310784411737	0
MOCOS	0.539403984872772	0	0	0	0	-7.2917385474275	0.539403984872772	0
MOCS1	0.484994163412633	0	0	0	0	-6.28824110319128	0.484994163412633	0
MOCS2	0.566471432317896	0	0	0	0.0807990310503335	-7.30792778552683	0.647270463368229	0
MOCS3	0.59579371771849	0	0	0	0	-5.16810719825913	0.59579371771849	0
MPI	0.372556550278688	0	0	0	0	-5.18429643635846	0.372556550278688	0
MRI1	0.45377572532746	0	0	0	0	-4.91273196809907	0.45377572532746	0
MSMO1	0.347166508950476	0	0	0	0	-2.830042529174	0.347166508950476	0
MTR	0.57959082016004	0	0	0.6	0	-4.91273196809907	1.17959082016004	0
MUC2	0	0	0	0	0	-5.9162294123353	0	0
MUC4	0.59608751303024	0	0	0.6	0.558006776818189	-7.30792778552683	1.75409428984843	0
MUC17	0	0	0	0	0	-8.77644957451316	0	0
MUC19	0.610682453288016	0	0	0	0	-8.77644957451316	0.610682453288016	0
MVK	0.40685369629529	0	0	0	0	-2.50385264828901	0.40685369629529	0
NADSYN1	0.566743354134386	0	0	0	0.0582966108578233	-6.28824110319128	0.625039964992209	0
NCAN	0.401323895740736	0	0	0	0	-7.30792778552683	0.401323895740736	0
NDUFA2	0.181737797501561	0	0	0	0.140857199701956	-5.9162294123353	0.322594997203517	0
NDUFA11	0	0	0	0	0	-4.91273196809907	0	0
NDUFA13	0.484452229864684	0	0	0	0.0961415902724995	-4.24712833435949	0.580593820137184	0
NDUFAB1	0.137355539444182	0	0	0	0.295228489682759	-4.4991378856899	0.432584029126941	0
NDUFB1	0.466380095528137	0	0	0	0.137031335405423	-4.91273196809907	0.60341143093356	0
NDUFB2	0.306392498749708	0	0	0.2	0.00868900270615326	-7.30792778552683	0.515081501455861	0
NDUFB4	0.45291188043793	0	0	0	0	-7.2917385474275	0.45291188043793	0
NDUFB10	0.291185629934627	0	0	0	0	-4.4991378856899	0.291185629934627	0
NDUFS1	0.523510348683256	0	0	0	0	-3.93850811425626	0.523510348683256	0
NDUFS5	0.307407493888016	0	0	0	0.10023293939841	-6.30443034129061	0.407640433286426	0
NDUFS6	0.311288909332466	0	0	0	0	-7.2917385474275	0.311288909332466	0
NDUFS7	0.266448814382788	0	0.29000223635399	0	0	-6.30443034129061	0.556451050736778	0
NEU2	0.269510586961833	0	0	0	0	-8.77644957451316	0.269510586961833	0
NEU3	0.539138840616028	0	0	0.2	0	-7.2917385474275	0.739138840616028	0
NMNAT3	0.485573037267169	0	0	0.2	0	-4.56399824361087	0.685573037267169	0
NNT	0.554337607725385	0	0	0	0	-7.30792778552683	0.554337607725385	0
NSDHL	0.548835436189863	0	0	0	0	-4.23542440474783	0.548835436189863	0
OGDH	0.513930034392475	0	0	0	0.0680135650318619	-4.18079899212224	0.581943599424337	0
OMD	0.536287251148402	0	0	0	0	-8.77644957451316	0.536287251148402	0
P3H2	0.577816710975988	0	0	0.2	0	-8.77644957451316	0.777816710975988	0
PANK1	0	0	0	0	0	-5.18429643635846	0	0
PANK4	0.658142596896823	0	0	0	0	-3.05412661880373	0.658142596896823	0
PAPSS1	0.513887512730854	0	0	0	0.356733301151783	-5.9162294123353	0.870620813882637	0
PAPSS2	0.70423565584948	0	0	0	0	-7.2917385474275	0.70423565584948	0
PATL1	0.547175864508298	0	0	0	0	-7.30792778552683	0.547175864508298	0
PCCB	0.432512743355034	0	0	0	0	-6.30443034129061	0.432512743355034	0
PDCD1LG2	0	0	0	0	0	-8.77644957451316	0	0
PDHB	0.54857873311119	0	0	0.2	0	-6.30443034129061	0.74857873311119	0
PDK4	0	0	0	0	0.364672438367042	-4.50955100613624	0.364672438367042	0
PDP1	0.567505744336255	0	0	0	0	-8.77644957451316	0.567505744336255	0
PDP2	0.513098355343724	0	0	0	0	-7.2917385474275	0.513098355343724	0
PDPK1	0.618776779274338	0	0	0	0.342646433224936	-5.94587003716443	0.961423212499274	0
PDPR	0.191975946959811	0	0	0	0	-7.30792778552683	0.191975946959811	0
PEX3	0.465185747513486	0	0.29000223635399	0	0	-4.4991378856899	0.755187983867476	0
PEX19	0.426582493210921	0	0	0	0	-4.91273196809907	0.426582493210921	0
PGM3	0.377675992711336	0	0	0	0	-5.64932078110856	0.377675992711336	0
PIGA	0	0	0	0	0	-4.89904846571677	0	0
PIGH	0.47148338249655	0	0	0	0	-7.30792778552683	0.47148338249655	0
PIGK	0.258453080602858	0	0	0	0.0700592395948173	-0.749368272781341	0.328512320197675	0
PIGL	0	0	0	0	0	-7.30792778552683	0	0
PIGM	0.364514031812673	0	0	0	0	-3.79259806316693	0.364514031812673	0
PIGT	0.235880747221095	0	0	0	0.356228989001245	-4.4991378856899	0.59210973622234	0
PIGW	0	0	0	0	0	-6.92049494554533	0	0
PLOD1	0.64027567247579	0	0	0	0	-4.16460975402291	0.64027567247579	0
PMVK	0.455173330765705	0	0	0	0	-6.30443034129061	0.455173330765705	0
PNMT	0.401966263410763	0	0	0.2	0	-7.2917385474275	0.601966263410763	0
PPIA	0.526702819019379	0	0	0	0	-3.70923617898578	0.526702819019379	0
PPIB	0.592851519059145	0	0	0	0	-3.05412661880373	0.592851519059145	0
PRKCSH	0.672477053297641	0	0.29000223635399	0.2	0.117621173183532	-3.80239360023316	1.28010046283516	0
PRSS1	0.650516963336032	0	0	0	0	-7.38551929029543	0.650516963336032	0
PSAP	0.505502561369849	0	0	0	0.0209630500838861	-6.18125541220833	0.526465611453735	0
PSIP1	0.519689442388207	0	0.29000223635399	0	0.456894682109661	-3.90317325950985	1.26658636085186	0
PSPH	0	0	0	0.2	0.185632676460117	-0.304481652968796	0.385632676460117	0
PYCR1	0.509657610486098	0	0	0.2	0	-3.69304694088645	0.709657610486098	0
QPRT	0.434361126048664	0	0	0.2	0	-5.23892184898406	0.634361126048664	0
RFK	0.333709456674699	0	0	0	0	-2.75922787844907	0.333709456674699	0
RFT1	0.437529508020391	0	0	0	0	-4.91273196809907	0.437529508020391	0
RPN2	0.575096111235061	0	0	0	0	-3.69304694088645	0.575096111235061	0
SAT1	0.422531163231355	0	0	0.2	0.0914226132668026	-7.2917385474275	0.713953776498158	0
SDHA	0.558592083639336	0	0	0	0.121712522309443	-2.11179305557946	0.680304605948779	0
SDHD	0	0	0	0	0	-5.16810719825913	0	0
SEC23A	0.520760833088398	0	0	0	0	-3.05412661880373	0.520760833088398	0
SEC24C	0.575908517016303	0	0	0	0	-6.18125541220833	0.575908517016303	0
SEC24D	0.232975268922632	0	0	0	0	-5.36407281046687	0.232975268922632	0
SEMA6D	0	0	0	0	0	-7.30792778552683	0	0
SLC1A5	0.57133511377091	0	0	0.2	0	-7.77295213027693	0.77133511377091	0
SLC2A1	0.507235144238236	0	0	0	0	-5.17775796797211	0.507235144238236	0
SLC3A1	0.587346830717916	0	0.29000223635399	0	0	-7.2917385474275	0.877349067071906	0
SLC3A2	0.646219388071099	0	0	0	0	-5.17775796797211	0.646219388071099	0
SLC5A6	0.43111125476551	0	0	0.6	0	-7.77295213027693	1.03111125476551	0
SLC6A14	0	0	0	0.6	0	-8.38901673453166	0.6	0
SLC6A19	0.584430417487347	0	0	0	0	-7.2917385474275	0.584430417487347	0
SLC6A20	0	0	0	0	0	-4.88285922761744	0	0
SLC7A2	0.468705303944042	0	0	0	0.463322802062269	-2.87299962194971	0.932028106006311	0
SLC7A5	0.649482133214814	0	0	0.2	0	-7.77295213027693	0.849482133214814	0
SLC7A7	0.469957355080656	0	0	0	0	-8.77644957451316	0.469957355080656	0
SLC7A9	0	0	0	0	0	-5.9162294123353	0	0
SLC7A10	0	0	0	0.6	0	-8.77644957451316	0.6	0
SLC7A11	0.638188216090573	0	0.375232884126719	0	0	-7.77295213027693	1.01342110021729	0
SLC9A1	0.581215803904446	0	0	0	0	-7.2917385474275	0.581215803904446	0
SLC11A1	0	0	0	0	0	-4.24393890553473	0	0
SLC19A2	0.402825424204777	0	0	0	0	-6.19185321438848	0.402825424204777	0
SLC23A2	0	0	0	0	0	-4.94200555849249	0	0
SLC25A16	0.5308595929944	0	0.454708584546035	0.2	0.206096598031356	-2.53996798987357	1.39166477557179	0
SLC27A5	0.345669481179642	0	0	0	0	-7.2917385474275	0.345669481179642	0
SLC30A1	0.481685896863631	0	0	0	0	-2.75922787844907	0.481685896863631	0
SLC30A3	0	0	0	0	0	-5.16810719825913	0	0
SLC30A8	0.410899099783464	0	0	0	0	-8.77644957451316	0.410899099783464	0
SLC31A1	0.533699483511215	0	0	0.2	0	-8.77644957451316	0.733699483511215	0
SLC36A1	0	0	0	0.2	0	-7.2917385474275	0.2	0
SLC36A2	0	0	0	0	0	-8.77644957451316	0	0
SLC38A1	0.502081812104826	0	0	0	0	-6.30443034129061	0.502081812104826	0
SLC38A4	0.524770657912488	0	0	0	0	-7.2917385474275	0.524770657912488	0
SLC39A2	0.551974036751561	0	0	0	0	-8.77644957451316	0.551974036751561	0
SLC39A3	0.212134639266918	0	0	0	0.0741505887207283	-5.9162294123353	0.286285227987646	0
SLC39A4	0.369575043058867	0	0	0	0.0769238778351696	-6.904305707446	0.446498920894037	0
SLC39A5	0	0	0	0	0	-8.77644957451316	0	0
SLC39A6	0.442067837204654	0	0	0.2	0.4130550862894	-4.23542440474783	1.05512292349405	0
SLC40A1	0	0	0	0	0.379385815382319	-6.20804245248781	0.379385815382319	0
SLC41A1	0.387430327564193	0	0	0	0.103301451242844	-5.50263532992612	0.490731778807037	0
SLC41A2	0.391157276774284	0	0	0	0	-4.92581632039316	0.391157276774284	0
SLC43A2	0	0	0	0.6	0	-4.92581632039316	0.6	0
SMPD1	0.447469454531609	0	0	0	0	-7.2917385474275	0.447469454531609	0
SMPD3	0.364340031514891	0	0	0.2	0	-3.13671310289178	0.564340031514891	0
SMPD4	0.558750746771711	0	0	0	0	-3.50735009252524	0.558750746771711	0
SMS	0.457735750680568	0	0	0	0	-7.2917385474275	0.457735750680568	0
SQLE	0.297133142842983	0	0.29000223635399	0	0.509904153993194	-0.141777524979007	1.09703953319017	0
SQOR	0.480421703947217	0	0	0	0.267359904352262	-5.99567300315226	0.747781608299479	0
ST6GALNAC3	0.378570559075189	0	0	0	0	-6.3675702547031	0.378570559075189	0
ST6GALNAC4	0.37077180342017	0	0	0	0	-7.2917385474275	0.37077180342017	0
ST8SIA2	0	0	0	0	0	-7.2917385474275	0	0
ST8SIA3	0.349559622983443	0	0	0	0	-7.2917385474275	0.349559622983443	0
ST8SIA6	0	0	0	0	0	-6.38310584313376	0	0
STAT1	0.669087679989025	0	0	0	0.0639222159059509	-7.77295213027693	0.733009895894976	0
SULT1A2	0.549221314212237	0	0	0	0	-3.13671310289178	0.549221314212237	0
SULT1B1	0	0	0	0	0.192598192700992	-8.77644957451316	0.192598192700992	0
SULT1C2	0	0	0.340260480708051	0	0	-7.2917385474275	0.340260480708051	0
SULT1C4	0.670235459029227	0	0	0	0	-5.9162294123353	0.670235459029227	0
SULT2B1	0.505691308200256	0	0	0	0	-6.28824110319128	0.505691308200256	0
TDO2	0	0	0	0.6	0	-6.92049494554533	0.6	0
TECR	0.631156011232023	0	0.29000223635399	0	0	0.768649077367057	0.921158247586013	0
TH	0.435021590764426	0	0	0	0	-6.3675702547031	0.435021590764426	0
THTPA	0.493667762514893	0	0	0	0	-5.91699750130911	0.493667762514893	0
TIMP1	0	0	0	0	0	-8.77644957451316	0	0
TIMP2	0.39848566095941	0	0	0.2	0	-8.77644957451316	0.59848566095941	0
TLR7	0.375422427318271	0	0	0	0	-6.3675702547031	0.375422427318271	0
TLR9	0.497520508268794	0	0	0	0	-6.38310584313376	0.497520508268794	0
TM7SF2	0.41959044553177	0	0	0	0.265291011976038	-3.99122943617505	0.684881457507808	0
TPH1	0	0	0	0	0	-7.30792778552683	0	0
TPK1	0.317473862275145	0	0.29000223635399	0	0	-7.2917385474275	0.607476098629135	0
TRAF6	0.652825367055285	0	0.29000223635399	0	0	-7.77295213027693	0.942827603409275	0
TST	0	0	0	0	0.180014247353674	-7.2917385474275	0.180014247353674	0
UBE2N	0.65583144795715	0	0	0	0	-1.58560482981741	0.65583144795715	0
UGGT2	0.374606237952383	0	0	0	0	-6.30443034129061	0.374606237952383	0
UGT1A1	0.561142995523763	0	0	0	0.239665859201838	-5.50263532992612	0.800808854725601	0
UQCR11	0	0	0	0	0.00715474678393672	-6.904305707446	0.00715474678393672	0
UQCRB	0.474773698123842	0	0	0	0	-6.28824110319128	0.474773698123842	0
UQCRC2	0.51854900474405	0	0	0	0	-6.28824110319128	0.51854900474405	0
UQCRFS1	0.476074327544435	0	0	0	0	-5.16810719825913	0.476074327544435	0
UROD	0.576908198859053	0	0	0	0	-2.7754171165484	0.576908198859053	0
VSIG2	0.613238156281481	0	0	0.2	0	-3.51880468798631	0.813238156281481	0
ZAP70	0.563793395882231	0	0	0	0	-8.77644957451316	0.563793395882231	0
